id,date_published,accident_datetime,accident_severity,total_injured,city,street,accident_time_category,driver_under_18,driver_18_to_24,driver_25_to_49,driver_50_to_64,driver_65_plus,driver_age_unknown,num_drivers_under_18,num_drivers_18_to_24,num_drivers_25_to_49,num_drivers_50_to_64,num_drivers_65_plus,num_drivers_age_unknown,driver_male,driver_female,driver_gender_unknown,num_drivers_male,num_drivers_female,num_drivers_gender_unknown,num_drivers_total,vehicle_unknown,vehicle_pedestrian,vehicle_bicycle,vehicle_motorbike,vehicle_car,vehicle_van,vehicle_bus,num_vehicle_unknown,num_vehicle_pedestrian,num_vehicle_bicycle,num_vehicle_motorbike,num_vehicle_car,num_vehicle_van,num_vehicle_bus,is_weekend,is_public_holiday_mt,is_school_holiday_mt,is_school_day_mt,street_type,region,temperature_max,temperature_min,temperature_mean,precipitation_sum,windspeed_max,is_raining,traffic_level,accident_year,accident_month,accident_day_of_week,accident_hour
release_85,27/07/2025,2025-07-27 15:30:00,fatal,4,fgura,triq hompesch,afternoon,False,True,False,False,True,False,0,2,0,0,1,0,True,True,False,1,2,0,3,False,False,False,False,True,False,False,0,0,0,0,3,0,0,True,False,True,False,primary,South Eastern,28.9,25.5,26.9,0.0,32.6,False,LOW,2025,7,6,15
article_450529.0,27/07/2025,2025-07-27 15:30:00,serious,1,sliema,tower road,afternoon,False,False,True,False,True,False,0,0,1,0,1,0,True,False,True,1,0,1,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,True,False,True,False,secondary,Northern,28.9,25.5,26.9,0.0,32.6,False,LOW,2025,7,6,15
article_490183.0,12/08/2025,2025-07-27 22:00:00,fatal,1,valletta,liesse hill,late_evening,False,True,False,False,False,False,0,1,0,0,0,0,True,False,False,1,0,0,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,True,False,True,False,residential,Southern Harbour,28.9,25.5,26.9,0.0,32.6,False,LOW,2025,7,6,22
release_4,30/07/2025,2025-07-29 18:00:00,grievious,1,ghaxaq,dawret hal ghaxaq,afternoon,False,False,True,False,False,False,0,0,2,0,0,0,True,False,False,2,0,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,True,False,primary,South Eastern,27.8,23.8,25.5,0.0,31.6,False,MODERATE,2025,7,1,18
article_386182.0,28/07/2025,2025-07-30 15:30:00,fatal,0,pieta,marina street,afternoon,False,False,False,True,False,False,0,0,0,1,0,0,True,False,False,1,0,0,1,False,False,False,True,False,False,False,0,0,0,1,0,0,0,False,False,True,False,secondary,Southern Harbour,27.9,23.2,25.2,0.0,24.7,False,LOW,2025,7,2,15
article_386315.0,28/07/2025,2025-07-31 15:30:00,fatal,2,valletta,liesse hill,afternoon,False,True,False,False,False,True,0,1,0,0,0,1,True,False,True,1,0,1,2,False,False,False,False,True,False,False,0,0,0,0,2,0,0,False,False,True,False,residential,Southern Harbour,28.0,23.0,25.1,0.0,20.9,False,MODERATE,2025,7,3,15
article_451726.0,29/07/2025,2025-08-02 15:30:00,fatal,1,floriana,floriana park and ride,afternoon,False,False,False,False,False,True,0,0,0,0,0,1,False,False,True,0,0,1,1,False,False,False,False,False,False,True,0,0,0,0,0,0,1,True,False,True,False,other,Southern Harbour,31.5,21.4,26.0,0.0,13.1,False,LOW,2025,8,5,15
release_8,03/08/2025,2025-08-03 08:15:00,serious,2,zejtun,triq tal-barrani,morning,False,False,True,False,True,False,0,0,1,0,1,0,True,True,False,1,1,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,True,False,True,False,secondary,South Eastern,30.8,23.2,26.6,0.0,17.6,False,LOW,2025,8,6,8
release_67,04/08/2025,2025-08-04 07:45:00,grievious,1,ta xbiex,triq ix-xatt ta' xbiex,early_morning,False,False,False,True,False,False,0,0,0,1,0,0,True,False,False,1,0,0,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,False,True,False,secondary,Central,29.1,23.8,26.1,0.0,21.1,False,LOW,2025,8,0,7
article_467167.0,30/07/2025,2025-08-04 15:30:00,fatal,2,valletta,liesse hill,afternoon,False,True,False,False,True,False,0,1,0,0,1,0,True,False,False,2,0,0,2,False,False,False,False,True,False,False,0,0,0,0,2,0,0,False,False,True,False,residential,Southern Harbour,29.1,23.8,26.1,0.0,21.1,False,MODERATE,2025,8,0,15
article_489370.0,05/08/2025,2025-08-04 17:00:00,serious,2,lija,mosta road,afternoon,False,False,True,False,False,False,0,0,2,0,0,0,True,True,False,1,1,0,2,False,False,False,False,True,False,False,0,0,0,0,2,0,0,False,False,True,False,trunk,Central,28.0,23.6,25.6,0.0,24.3,False,LOW,2025,8,0,17
article_489728.0,07/08/2025,2025-08-06 11:30:00,serious,0,naxxar,triq is-salina,morning,False,False,True,True,False,False,0,0,1,1,0,0,True,False,False,2,0,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,True,False,secondary,Northern,29.5,22.8,25.7,0.0,14.7,False,LOW,2025,8,2,11
release_55,07/08/2025,2025-08-06 11:30:00,grievious,1,naxxar,triq is-salina,morning,False,False,True,True,False,False,0,0,1,1,0,0,False,False,True,0,0,2,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,True,False,secondary,Northern,29.5,22.8,25.7,0.0,14.7,False,LOW,2025,8,2,11
article_489728.5,07/08/2025,2025-08-06 12:30:00,serious,2,naxxar,triq bormla,afternoon,False,True,True,False,False,False,0,1,1,0,0,0,True,False,False,2,0,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,True,False,residential,Northern,29.6,23.1,25.9,0.0,14.4,False,LOW,2025,8,2,12
release_550,07/08/2025,2025-08-06 12:30:00,grievious,2,zabbar,cospicua road,afternoon,False,True,True,False,False,False,0,1,1,0,0,0,False,False,True,0,0,2,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,True,False,secondary,Southern Harbour,29.6,23.1,25.9,0.0,14.4,False,LOW,2025,8,2,12
article_467164.0,30/07/2025,2025-08-06 15:30:00,fatal,0,floriana,floriana park and ride,afternoon,False,False,False,True,False,False,0,0,0,1,0,0,True,False,False,1,0,0,1,False,False,False,False,False,False,True,0,0,0,0,0,0,1,False,False,True,False,other,Southern Harbour,29.6,23.1,25.9,0.0,14.4,False,MODERATE,2025,8,2,15
article_489990.0,09/08/2025,2025-08-07 00:00:00,serious,1,santa venera,cannon road,night,False,False,True,False,False,False,0,0,1,0,0,0,True,False,False,1,0,0,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,False,True,False,secondary,Central,29.0,22.0,25.2,0.0,12.8,False,LOW,2025,8,3,0
article_489733.0,07/08/2025,2025-08-07 08:00:00,serious,1,santa venera,cannon road,early_morning,False,False,False,False,False,True,0,0,0,0,0,1,False,False,True,0,0,1,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,False,True,False,secondary,Central,29.0,22.0,25.2,0.0,12.8,False,HEAVY,2025,8,3,8
article_467110.0,30/07/2025,2025-08-08 15:30:00,grievious,1,ghaxaq,dawret hal ghaxaq,afternoon,False,False,True,False,False,False,0,0,2,0,0,0,True,False,False,2,0,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,True,False,primary,South Eastern,31.2,22.0,26.6,0.0,10.5,False,MODERATE,2025,8,4,15
article_490010.0,09/08/2025,2025-08-09 07:30:00,slight,1,san gwann,triq il-pellikan,early_morning,False,False,True,False,False,False,0,0,1,0,0,0,False,True,False,0,1,0,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,True,False,True,False,residential,Central,31.1,23.6,27.2,0.0,14.8,False,LOW,2025,8,5,7
article_489878.0,10/08/2025,2025-08-10 05:20:00,fatal,1,birkirkara,triq salvu psaila,night,True,False,True,False,False,False,1,0,1,0,0,0,True,False,True,1,0,1,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,True,False,True,False,secondary,Central,32.3,24.2,27.9,0.0,12.2,False,LOW,2025,8,6,5
article_490073.0,11/08/2025,2025-08-10 05:20:00,fatal,1,santa venera,triq salvu psaila,night,True,False,True,False,False,False,1,0,1,0,0,0,True,False,True,1,0,1,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,True,False,True,False,secondary,Central,32.3,24.2,27.9,0.0,12.2,False,LOW,2025,8,6,5
article_489884.0,10/08/2025,2025-08-10 09:00:00,serious,1,floriana,regional road,morning,False,False,False,False,True,False,0,0,0,0,2,0,True,False,False,2,0,0,2,False,True,False,False,False,True,False,0,1,0,0,0,1,0,True,False,True,False,trunk,Southern Harbour,33.2,24.8,28.6,0.0,11.2,False,LOW,2025,8,6,9
article_489993.0,11/08/2025,2025-08-10 19:00:00,serious,1,mgarr,mosta road,evening,False,False,True,False,False,False,0,0,1,0,0,0,True,False,False,1,0,0,1,False,False,False,True,False,False,False,0,0,0,1,0,0,0,True,False,True,False,trunk,Northern,32.3,24.2,27.9,0.0,12.2,False,LOW,2025,8,6,19
release_53,11/08/2025,2025-08-11 19:00:00,grievious,1,mgarr,mosta road,evening,False,False,True,False,False,False,0,0,1,0,0,0,True,False,False,1,0,0,1,False,False,False,True,False,False,False,0,0,0,1,0,0,0,False,False,True,False,trunk,Northern,32.2,22.8,27.7,0.0,6.1,False,LOW,2025,8,0,19
article_490165.0,12/08/2025,2025-08-12 07:00:00,serious,2,gwardamangia,st luke's square,early_morning,False,False,False,False,False,True,0,0,0,0,0,1,False,False,True,0,0,1,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,False,True,False,other,Central,32.5,23.8,28.1,0.0,9.8,False,LOW,2025,8,1,7
article_490568.0,16/08/2025,2025-08-14 05:30:00,fatal,1,pembroke,triq sant andrija,night,False,True,False,False,False,False,0,1,0,0,0,0,True,False,False,1,0,0,1,False,False,False,True,False,False,False,0,0,0,1,0,0,0,False,False,True,False,trunk,Northern,32.7,24.3,28.3,0.0,10.1,False,LOW,2025,8,3,5
article_490653.0,17/08/2025,2025-08-14 09:00:00,fatal,0,pembroke,triq sant andrija,morning,False,True,False,False,False,False,0,1,0,0,0,0,True,False,False,1,0,0,1,False,False,False,True,False,False,False,0,0,0,1,0,0,0,False,False,True,False,trunk,Northern,32.7,24.3,28.3,0.0,10.1,False,LOW,2025,8,3,9
article_489339.0,04/08/2025,2025-08-14 15:30:00,serious,1,marsa,aldo moro road,afternoon,False,False,False,False,True,False,0,0,0,0,2,0,True,True,False,1,1,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,True,False,trunk,Southern Harbour,32.7,24.3,28.3,0.0,10.1,False,LOW,2025,8,3,15
release_57,18/08/2025,2025-08-17 16:00:00,serious,1,naxxar,coast road,afternoon,False,False,True,True,False,False,0,0,1,1,0,0,True,True,False,1,1,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,True,False,True,False,trunk,Northern,29.2,23.7,26.4,0.4,14.2,True,LOW,2025,8,6,16
article_490697.0,18/08/2025,2025-08-18 00:00:00,fatal,0,isla,triq ix-xatt juan b azopardo,night,False,False,True,False,False,False,0,0,1,0,0,0,False,False,True,0,0,1,1,False,False,False,True,False,False,False,0,0,0,1,0,0,0,False,False,True,False,secondary,Southern Harbour,30.4,24.2,27.0,0.2,9.6,True,LOW,2025,8,0,0
article_490815.0,19/08/2025,2025-08-18 16:00:00,grievious,1,paola,triq hal luqa,afternoon,False,False,True,False,True,False,0,0,1,0,1,0,True,False,False,2,0,0,2,False,True,False,False,True,False,False,0,1,0,0,1,0,0,False,False,True,False,trunk,Southern Harbour,30.4,24.2,27.0,0.2,9.6,True,MODERATE,2025,8,0,16
release_38,19/08/2025,2025-08-19 16:00:00,grievious,1,paola,luqa road,afternoon,False,False,True,False,False,False,0,0,1,0,0,0,True,False,False,1,0,0,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,False,True,False,primary,Southern Harbour,30.1,24.2,26.8,0.0,8.6,False,MODERATE,2025,8,1,16
article_491011.0,21/08/2025,2025-08-21 05:30:00,not injured,0,sliema,tower road,night,False,False,False,False,False,True,0,0,0,0,0,2,False,False,True,0,0,2,2,False,False,False,False,True,False,True,0,0,0,0,1,0,1,False,False,True,False,secondary,Northern,33.2,25.8,28.7,0.0,22.0,False,LOW,2025,8,3,5
article_491118.0,21/08/2025,2025-08-21 06:00:00,not injured,0,sliema,tower road,night,False,False,False,False,False,True,0,0,0,0,0,2,True,False,True,1,0,1,2,False,False,False,False,True,False,True,0,0,0,0,1,0,1,False,False,True,False,secondary,Northern,33.2,25.8,28.7,0.0,22.0,False,LOW,2025,8,3,6
release_95,22/08/2025,2025-08-22 05:30:00,serious,2,birkirkara,triq sir anthony mamo,night,False,False,False,True,False,True,0,0,0,1,0,1,True,False,True,1,0,1,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,True,False,secondary,Central,30.6,25.2,27.1,0.0,22.2,False,LOW,2025,8,4,5
article_491557.0,26/08/2025,2025-08-26 05:10:00,not injured,0,sliema,tower road,night,False,False,False,False,False,True,0,0,0,0,0,1,False,False,True,0,0,1,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,False,True,False,secondary,Northern,30.6,22.5,26.5,0.0,11.1,False,LOW,2025,8,1,5
article_491707.0,27/08/2025,2025-08-26 18:30:00,grievious,2,zebbug,attard road,evening,False,False,True,False,False,False,0,0,2,0,0,0,True,False,False,2,0,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,True,False,primary,Central,29.5,21.9,25.8,0.0,13.0,False,LOW,2025,8,1,18
article_492115.0,29/08/2025,2025-08-29 15:15:00,grievious,2,marsa,triq emmanuele luigi galizia,afternoon,False,False,True,True,False,False,0,0,1,1,0,0,True,True,False,1,1,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,True,False,secondary,Southern Harbour,29.9,25.5,27.2,0.0,25.0,False,MODERATE,2025,8,4,15
article_492291.0,31/08/2025,2025-08-31 07:30:00,grievious,1,qormi,triq l-imdina,early_morning,False,False,False,False,True,False,0,0,0,0,1,0,True,False,False,1,0,0,1,True,False,False,False,False,False,False,1,0,0,0,0,0,0,True,False,True,False,trunk,Central,29.1,23.6,26.3,0.0,18.3,False,LOW,2025,8,6,7
article_492806.0,05/09/2025,2025-09-04 18:15:00,serious,2,gzira,triq ix-xatt,evening,False,True,True,False,False,False,0,1,1,0,0,0,True,False,False,2,0,0,2,False,False,False,True,False,False,False,0,0,0,2,0,0,0,False,False,True,False,secondary,Southern Harbour,29.2,22.4,25.9,0.0,10.7,False,MODERATE,2025,9,3,18
article_493044.0,07/09/2025,2025-09-07 13:30:00,serious,2,luqa,triq l-ewwel titjira,afternoon,False,False,True,True,False,False,0,0,1,1,0,0,True,False,False,2,0,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,True,False,True,False,secondary,South Eastern,30.0,21.9,25.6,0.0,10.5,False,LOW,2025,9,6,13
article_493212.0,09/09/2025,2025-09-09 00:00:00,not injured,0,birkirkara,triq notabile,night,False,False,False,False,False,True,0,0,0,0,0,1,False,False,True,0,0,1,1,False,False,False,False,False,True,False,0,0,0,0,0,1,0,False,False,True,False,residential,Central,29.7,22.6,26.2,0.0,16.7,False,LOW,2025,9,1,0
article_493372.0,11/09/2025,2025-09-11 07:30:00,serious,1,msida,triq dun karm,early_morning,False,False,True,False,False,False,0,0,1,0,0,0,True,False,False,1,0,0,1,False,False,False,True,False,False,False,0,0,0,1,0,0,0,False,False,True,False,trunk,Central,31.5,25.4,27.9,0.0,17.1,False,MODERATE,2025,9,3,7
article_493598.0,13/09/2025,2025-09-12 00:00:00,not injured,0,marsa,triq isouard,night,False,False,False,False,False,True,0,0,0,0,0,1,True,False,False,1,0,0,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,False,True,False,residential,Southern Harbour,26.4,25.4,25.8,0.0,33.7,False,LOW,2025,9,4,0
article_493664.0,14/09/2025,2025-09-13 00:00:00,serious,1,paola,triq il-perit dom mintoff,night,False,False,False,True,False,False,0,0,0,1,0,0,True,False,False,1,0,0,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,True,False,True,False,residential,Southern Harbour,29.5,24.1,26.6,0.8,10.5,True,LOW,2025,9,5,0
article_493670.5,14/09/2025,2025-09-13 13:30:00,serious,2,msida,triq mikiel anton vassalli,afternoon,False,True,True,False,False,False,0,1,1,0,0,0,True,False,False,2,0,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,True,False,True,False,trunk,Central,29.5,24.1,26.6,0.8,10.5,True,MODERATE,2025,9,5,13
release_20,14/09/2025,2025-09-13 21:00:00,serious,1,paola,triq il-perit dom mintoff,evening,False,False,False,True,False,False,0,0,0,1,0,0,True,False,False,1,0,0,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,True,False,True,False,residential,Southern Harbour,29.5,24.1,26.6,0.8,10.5,True,LOW,2025,9,5,21
article_493670.0,14/09/2025,2025-09-13 23:00:00,not injured,1,san pawl il bahar,st paul's roundabout,late_evening,False,False,False,False,True,False,0,0,0,0,1,0,True,False,False,1,0,0,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,True,False,True,False,other,Northern,29.9,23.5,26.2,0.0,13.3,False,LOW,2025,9,5,23
article_493702.0,14/09/2025,2025-09-14 13:30:00,grievious,2,zabbar,triq bajada,afternoon,True,False,False,True,False,False,1,0,0,1,0,0,True,False,False,2,0,0,2,False,False,True,True,False,False,False,0,0,1,1,0,0,0,True,False,True,False,residential,Southern Harbour,29.3,23.0,25.9,0.0,10.9,False,LOW,2025,9,6,13
article_493898.0,16/09/2025,2025-09-16 12:15:00,serious,1,victoria,republic street,afternoon,False,False,True,False,True,False,0,0,1,0,1,0,False,True,False,0,2,0,2,False,True,False,False,True,False,False,0,1,0,0,1,0,0,False,False,True,False,primary,Gozo,26.0,24.9,25.3,0.0,15.5,False,MODERATE,2025,9,1,12
release_36,16/09/2025,2025-09-16 19:30:00,grievious,1,san pawl il bahar,triq san pawl,evening,False,False,True,False,False,False,0,0,2,0,0,0,True,True,False,1,1,0,2,False,False,False,True,False,False,False,0,0,0,2,0,0,0,False,False,True,False,tertiary,Northern,29.4,22.7,25.8,0.0,9.7,False,LOW,2025,9,1,19
release_30,17/09/2025,2025-09-16 23:30:00,serious,1,zabbar,triq il-mina ta hompesch,night,False,False,True,False,False,False,0,0,1,0,0,0,True,False,False,1,0,0,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,False,True,False,primary,Southern Harbour,30.2,22.6,26.2,0.0,8.7,False,LOW,2025,9,1,23
article_494209.0,19/09/2025,2025-09-18 20:45:00,serious,2,bormla,triq san gwann t'ghuxa,evening,False,False,True,True,False,False,0,0,1,1,0,0,True,False,False,2,0,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,True,False,secondary,Southern Harbour,28.9,24.6,26.6,0.5,20.4,True,LOW,2025,9,3,20
release_82,20/09/2025,2025-09-20 13:30:00,grievious,2,gharb,triq l-gharb,afternoon,False,False,True,False,False,False,0,0,2,0,0,0,True,False,False,2,0,0,2,False,False,False,True,False,False,False,0,0,0,2,0,0,0,True,False,True,False,primary,Gozo,25.4,24.8,25.1,0.0,28.3,False,LOW,2025,9,5,13
article_494438.0,21/09/2025,2025-09-21 08:30:00,serious,1,pieta,sa maison street,morning,False,False,False,False,True,False,0,0,0,0,2,0,True,True,False,1,1,0,2,False,True,False,False,True,False,False,0,1,0,0,1,0,0,True,True,True,False,primary,Southern Harbour,28.0,21.8,24.9,0.0,12.1,False,LOW,2025,9,6,8
article_494571.0,23/09/2025,2025-09-22 19:00:00,serious,2,san gwann,bella vista street,evening,False,False,True,False,False,True,0,0,1,0,0,1,False,False,True,0,0,2,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,True,False,secondary,Central,28.5,20.8,24.6,0.0,9.2,False,LOW,2025,9,0,19
release_39,24/09/2025,2025-09-24 08:00:00,grievious,1,zebbug,triq marsalforn,early_morning,False,False,False,False,True,False,0,0,0,0,1,0,True,False,False,1,0,0,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,False,False,True,primary,Central,25.8,22.2,24.8,11.8,24.9,True,LOW,2025,9,2,8
release_66,25/09/2025,2025-09-25 14:15:00,grievious,1,victoria,republic street,afternoon,False,False,False,True,False,False,0,0,0,1,0,0,True,False,False,1,0,0,1,False,False,False,True,False,False,False,0,0,0,1,0,0,0,False,False,False,True,primary,Gozo,25.4,24.0,24.7,0.0,24.4,False,MODERATE,2025,9,3,14
article_494910.0,26/09/2025,2025-09-25 18:00:00,grievious,2,marsascala,triq sant antnin,afternoon,False,False,True,False,False,False,0,0,2,0,0,0,True,True,False,1,1,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,False,True,secondary,South Eastern,27.0,23.0,24.6,0.0,16.2,False,MODERATE,2025,9,3,18
release_92,28/09/2025,2025-09-28 10:00:00,grievious,1,birzebbuga,triq ghar dalam,morning,False,False,False,True,False,False,0,0,0,1,0,0,True,False,False,1,0,0,1,False,False,False,False,False,True,False,0,0,0,0,0,1,0,True,False,False,False,primary,South Eastern,25.3,21.5,23.4,0.4,20.5,True,MODERATE,2025,9,6,10
article_495442.0,02/10/2025,2025-10-02 00:00:00,not injured,0,qormi,mriehel bypass,night,False,False,False,False,False,True,0,0,0,0,0,1,False,False,True,0,0,1,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,False,False,True,trunk,Central,24.0,20.2,22.7,0.1,30.8,True,LOW,2025,10,3,0
release_87,02/10/2025,2025-10-02 05:30:00,grievious,2,qala,triq l-imgarr,night,False,False,True,True,False,False,0,0,1,1,0,0,True,True,False,1,1,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,False,True,secondary,Gozo,25.1,21.3,23.1,1.7,44.9,True,LOW,2025,10,3,5
release_94,04/10/2025,2025-10-04 08:45:00,grievious,1,st julian,triq sant andrija,morning,False,False,True,False,True,False,0,0,1,0,1,0,True,True,False,1,1,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,True,False,False,False,trunk,Northern,22.6,18.4,20.4,0.0,23.1,False,LOW,2025,10,5,8
release_93,05/10/2025,2025-10-04 14:30:00,grievious,1,siggiewi,triq ta lawrenti,afternoon,False,False,True,False,False,False,0,0,2,0,0,0,True,True,False,1,1,0,2,False,False,False,False,True,False,False,0,0,0,0,2,0,0,True,False,False,False,residential,Central,22.1,18.1,20.1,0.0,26.1,False,LOW,2025,10,5,14
release_28,05/10/2025,2025-10-04 23:00:00,grievious,2,gudja,triq dawret il-gudja,late_evening,False,True,True,True,False,False,0,1,1,1,0,0,True,False,True,2,0,1,3,False,False,False,False,True,False,False,0,0,0,0,3,0,0,True,False,False,False,secondary,South Eastern,22.3,18.2,20.2,0.0,23.1,False,LOW,2025,10,5,23
article_496006.0,07/10/2025,2025-10-05 00:00:00,slight,2,rabat,saqqajja hill roundabout,night,False,False,True,False,False,True,0,0,1,0,0,1,True,False,True,1,0,1,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,True,False,False,False,other,Central,24.5,18.6,22.2,0.1,24.9,True,LOW,2025,10,6,0
release_52,06/10/2025,2025-10-06 09:30:00,grievious,1,naxxar,triq il-kappella tax-xaghra,morning,False,False,False,False,True,False,0,0,0,0,2,0,True,True,False,1,1,0,2,False,True,False,False,True,False,False,0,1,0,0,1,0,0,False,False,False,True,residential,Northern,23.4,20.0,22.2,0.3,35.9,True,LOW,2025,10,0,9
article_496206.0,09/10/2025,2025-10-09 00:00:00,slight,0,paola,paola roundabout,night,False,False,False,False,False,True,0,0,0,0,0,2,False,False,True,0,0,2,2,False,False,False,False,True,False,False,0,0,0,0,2,0,0,False,False,False,True,other,Southern Harbour,24.3,17.9,21.1,0.0,9.8,False,LOW,2025,10,3,0
article_496202.0,09/10/2025,2025-10-09 09:30:00,serious,2,zurrieq,triq il-belt valletta,morning,False,False,False,True,True,False,0,0,0,1,1,0,True,True,False,1,1,0,2,False,False,False,True,True,False,False,0,0,0,1,1,0,0,False,False,False,True,primary,South Eastern,23.8,17.4,20.6,0.0,9.8,False,LOW,2025,10,3,9
article_496274.0,09/10/2025,2025-10-09 13:00:00,not injured,0,floriana,triq sant anna,afternoon,False,False,False,False,False,True,0,0,0,0,0,1,False,False,True,0,0,1,1,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,False,False,True,trunk,Southern Harbour,24.5,18.1,21.2,0.0,6.7,False,LOW,2025,10,3,13
article_496362.0,10/10/2025,2025-10-10 09:00:00,serious,2,ghajnsielem,triq l-imgarr,morning,False,False,True,True,True,False,0,0,2,1,1,0,True,False,False,4,0,0,4,False,False,False,True,True,False,False,0,0,0,1,3,0,0,False,False,False,True,secondary,Gozo,22.7,21.3,22.0,0.0,13.8,False,LOW,2025,10,4,9
